time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-20T19:37:28.140Z,35.9103333,-117.7338333,2.29,1.25,ml,20,59,0.07843,0.19,ci,ci38612535,2019-07-20T19:41:12.880Z,"16km E of Little Lake, CA",earthquake,0.28,0.43,0.193,17,automatic,ci,ci
2019-07-20T19:35:58.320Z,35.6468333,-117.5925,8.92,1.3,ml,21,48,0.03123,0.17,ci,ci38612519,2019-07-20T19:39:37.869Z,"8km ENE of Ridgecrest, CA",earthquake,0.27,0.82,0.127,17,automatic,ci,ci
2019-07-20T19:28:07.810Z,36.0781667,-117.8151667,2.36,1.33,ml,16,92,0.0508,0.18,ci,ci38612503,2019-07-20T19:31:48.814Z,"12km ENE of Coso Junction, CA",earthquake,0.53,0.63,0.209,18,automatic,ci,ci
2019-07-20T19:27:15.920Z,35.554,-117.3623333,10.25,1.35,ml,21,58,0.02904,0.15,ci,ci38612495,2019-07-20T19:43:37.663Z,"23km S of Trona, CA",earthquake,0.29,0.41,0.192,16,automatic,ci,ci
2019-07-20T19:23:23.560Z,36.0355,-117.6445,-0.37,1.51,ml,20,121,0.1055,0.23,ci,ci38612479,2019-07-20T19:27:23.778Z,"26km ENE of Little Lake, CA",earthquake,0.42,31.61,0.101,20,automatic,ci,ci
2019-07-20T19:21:00.340Z,35.8726667,-117.6905,6.6,1.2,ml,15,54,0.088,0.18,ci,ci38612463,2019-07-20T19:24:43.752Z,"21km ESE of Little Lake, CA",earthquake,0.31,0.79,0.2,12,automatic,ci,ci
2019-07-20T19:20:24.300Z,35.9046667,-117.7078333,7.42,1.4,ml,20,56,0.09155,0.16,ci,ci38612455,2019-07-20T19:24:08.749Z,"18km E of Little Lake, CA",earthquake,0.26,0.83,0.241,11,automatic,ci,ci
2019-07-20T19:19:58.920Z,35.5623322,-117.3918304,9.5,1.59,ml,29,81,0.04344,0.15,ci,ci38612447,2019-07-20T19:30:42.910Z,"22km S of Trona, CA",earthquake,0.3,0.5,0.343,7,automatic,ci,ci
2019-07-20T19:18:41.450Z,35.8726654,-117.7014999,5.51,1.53,ml,19,42,0.08212,0.08,ci,ci38612439,2019-07-20T19:22:35.741Z,"20km ESE of Little Lake, CA",earthquake,0.23,1.1,0.158,4,automatic,ci,ci
2019-07-20T19:18:21.490Z,35.9628333,-117.4795,0.1,1.93,ml,29,62,0.1028,0.26,ci,ci38612431,2019-07-20T19:22:14.740Z,"23km NNW of Searles Valley, CA",earthquake,0.34,31.61,0.157,26,automatic,ci,ci
2019-07-20T19:16:04.580Z,35.596,-117.4063333,8.84,2.04,ml,32,44,0.04651,0.18,ci,ci38612407,2019-07-20T19:26:34.970Z,"19km S of Trona, CA",earthquake,0.26,0.46,0.143,26,automatic,ci,ci
2019-07-20T19:14:34.180Z,19.1903333,-155.4721667,31.82,1.73,md,47,96,0.03601,0.09,hv,hv71053197,2019-07-23T02:29:48.980Z,"1km SSE of Pahala, Hawaii",earthquake,0.44,0.61,0.091,21,reviewed,hv,hv
2019-07-20T19:12:17.960Z,35.9786667,-117.8963333,1.15,1.64,ml,20,79,0.02941,0.17,ci,ci38612383,2019-07-20T19:16:02.189Z,"5km NNE of Little Lake, CA",earthquake,0.29,0.39,0.167,25,automatic,ci,ci
2019-07-20T19:04:17.220Z,35.9385,-117.7118333,2.57,0.96,ml,14,49,0.08658,0.14,ci,ci38612367,2019-07-20T19:07:57.137Z,"18km E of Little Lake, CA",earthquake,0.27,0.37,0.141,12,automatic,ci,ci
2019-07-20T19:03:46.870Z,36.1148338,-118.1106644,14.24,1.42,ml,10,183,0.2071,0.27,ci,ci38612359,2019-07-20T19:07:32.134Z,"16km WNW of Coso Junction, CA",earthquake,2.02,3.66,0.249,7,automatic,ci,ci
2019-07-20T19:02:30.700Z,35.9506667,-117.369,2.1,1.19,ml,14,159,0.09158,0.17,ci,ci38612351,2019-07-20T19:06:07.123Z,"21km N of Searles Valley, CA",earthquake,0.4,0.61,0.133,10,automatic,ci,ci
2019-07-20T19:01:57.030Z,35.9013333,-117.7561667,7.42,1.46,ml,19,43,0.06923,0.15,ci,ci38612343,2019-07-20T19:05:52.120Z,"14km ESE of Little Lake, CA",earthquake,0.23,0.77,0.22,20,automatic,ci,ci
2019-07-20T19:01:12.110Z,35.9525,-117.7105,2.7,1.63,ml,27,43,0.08521,0.15,ci,ci38612335,2019-07-20T19:05:01.118Z,"18km E of Little Lake, CA",earthquake,0.2,0.32,0.186,24,automatic,ci,ci
2019-07-20T18:54:08.640Z,35.9049988,-117.7246704,1.95,0.99,ml,18,58,0.08753,0.15,ci,ci38612311,2019-07-20T18:57:44.070Z,"17km ESE of Little Lake, CA",earthquake,0.37,0.51,0.068,3,automatic,ci,ci
2019-07-20T18:53:47.730Z,35.6095,-117.4778333,8.27,1.36,ml,22,59,0.01561,0.14,ci,ci38612303,2019-07-20T19:04:20.710Z,"18km E of Ridgecrest, CA",earthquake,0.25,0.41,0.263,15,automatic,ci,ci
2019-07-20T18:49:58.490Z,35.8736667,-117.7096667,8.01,3.67,ml,53,20,0.07895,0.15,ci,ci38612295,2019-07-23T14:59:24.040Z,"19km ESE of Little Lake, CA",earthquake,0.11,0.38,0.119,144,reviewed,ci,ci
2019-07-20T18:49:10.820Z,35.898,-117.7301667,4.74,1.6,ml,27,57,0.08762,0.14,ci,ci38612287,2019-07-20T19:00:15.130Z,"16km ESE of Little Lake, CA",earthquake,0.2,0.48,0.226,21,automatic,ci,ci
2019-07-20T18:45:13.310Z,35.977,-117.6758333,1.62,1.29,ml,19,58,0.07291,0.15,ci,ci38612263,2019-07-20T18:48:52.024Z,"21km ENE of Little Lake, CA",earthquake,0.28,0.4,0.138,15,automatic,ci,ci
2019-07-20T18:43:49.070Z,35.88,-117.6836667,3.68,2.14,ml,32,44,0.0867,0.17,ci,ci38612255,2019-07-20T18:54:09.940Z,"21km ESE of Little Lake, CA",earthquake,0.19,0.64,0.164,25,automatic,ci,ci
2019-07-20T18:39:23.340Z,35.6805,-117.5133333,9.62,1.28,ml,24,61,0.07393,0.15,ci,ci38612247,2019-07-20T18:42:59.983Z,"14km SW of Searles Valley, CA",earthquake,0.26,0.69,0.157,17,automatic,ci,ci
2019-07-20T18:34:37.670Z,35.6685,-117.5278333,10.8,1.23,ml,22,53,0.05727,0.18,ci,ci38612239,2019-07-20T18:38:28.925Z,"14km ENE of Ridgecrest, CA",earthquake,0.28,0.61,0.197,15,automatic,ci,ci
2019-07-20T18:32:42.410Z,35.8728333,-117.6691667,0.01,1.01,ml,19,58,0.08146,0.28,ci,ci38612223,2019-07-20T18:36:17.946Z,"22km ESE of Little Lake, CA",earthquake,0.37,31.61,0.104,11,automatic,ci,ci
2019-07-20T18:31:50.280Z,35.9588333,-117.46,10.45,1.13,ml,10,235,0.1017,0.28,ci,ci38612215,2019-07-20T18:35:32.938Z,"22km NNW of Searles Valley, CA",earthquake,2.48,1.49,0.147,8,automatic,ci,ci
2019-07-20T18:23:54.336Z,-29.3232,-111.3838,10,5.1,mb,,118,2.756,0.72,us,us70004pra,2019-07-23T14:41:58.040Z,"Easter Island region",earthquake,5.9,1.7,0.043,172,reviewed,us,us
2019-07-20T18:22:12.170Z,35.3408333,-117.9266667,2.75,1.15,ml,17,54,0.09869,0.2,ci,ci38612175,2019-07-20T18:25:50.886Z,"24km NNE of California City, CA",earthquake,0.34,2.04,0.134,17,automatic,ci,ci
2019-07-20T18:19:39.540Z,35.8918343,-117.7316666,3.41,1.5,ml,23,41,0.08737,0.13,ci,ci38612159,2019-07-20T18:23:25.872Z,"16km ESE of Little Lake, CA",earthquake,0.24,0.82,0.137,6,automatic,ci,ci
2019-07-20T18:18:06.620Z,35.8895,-117.7323333,2.4,2.51,ml,36,33,0.08499,0.17,ci,ci38612151,2019-07-20T18:28:55.250Z,"17km ESE of Little Lake, CA",earthquake,0.19,0.37,0.162,25,automatic,ci,ci
2019-07-20T18:17:48.740Z,33.3206667,-116.246,8.95,1.23,ml,43,57,0.1278,0.18,ci,ci38612143,2019-07-20T18:28:52.930Z,"14km ENE of Borrego Springs, CA",earthquake,0.26,0.83,0.173,28,automatic,ci,ci
2019-07-20T18:16:57.480Z,33.331,-116.2533333,3.92,1.05,ml,34,50,0.1379,0.22,ci,ci38612135,2019-07-20T18:20:39.183Z,"14km NE of Borrego Springs, CA",earthquake,0.34,1.23,0.114,17,automatic,ci,ci
2019-07-20T18:14:55.990Z,33.3121681,-116.2535019,11.43,3.19,ml,104,30,0.09625,0.2,ci,ci38612127,2019-07-23T14:35:37.040Z,"13km ENE of Borrego Springs, CA",earthquake,0.18,0.52,0.205,16,reviewed,ci,ci
2019-07-20T18:10:27.460Z,36.0731667,-117.824,-0.38,1.13,ml,15,102,0.05088,0.18,ci,ci38612111,2019-07-20T18:14:20.933Z,"12km ENE of Coso Junction, CA",earthquake,0.34,31.61,0.174,15,automatic,ci,ci
2019-07-20T18:07:37.650Z,36.212,-117.8728333,6.89,1,ml,11,151,0.09534,0.22,ci,ci38612095,2019-07-20T18:11:18.131Z,"14km ESE of Olancha, CA",earthquake,0.82,2.35,0.244,8,automatic,ci,ci
2019-07-20T18:01:22.170Z,36.01,-117.4226667,0.03,1.75,ml,23,73,0.07201,0.2,ci,ci38612071,2019-07-20T18:05:23.750Z,"27km N of Searles Valley, CA",earthquake,0.33,31.61,0.104,26,automatic,ci,ci
2019-07-20T17:59:50.180Z,18.5235,-66.3591,74,2.63,md,15,221,0.1766,0.18,pr,pr2019201008,2019-07-23T14:31:16.040Z,"4km NNW of Brenas, Puerto Rico",earthquake,1.05,0.7,0.43,15,reviewed,pr,pr
2019-07-20T17:59:24.160Z,35.6679993,-117.5298309,10.97,1.18,ml,14,151,0.1574,0.17,ci,ci38612063,2019-07-20T18:03:08.743Z,"14km ENE of Ridgecrest, CA",earthquake,0.49,1.31,0.121,4,automatic,ci,ci
2019-07-20T17:54:18.200Z,35.9506667,-117.7043333,2.95,3.38,ml,55,33,0.04386,0.16,ci,ci38612055,2019-07-23T14:15:20.040Z,"18km E of Little Lake, CA",earthquake,0.12,0.37,0.182,99,reviewed,ci,ci
2019-07-20T17:52:37.840Z,35.6976667,-117.588,5.75,1.18,ml,21,51,0.07701,0.16,ci,ci38612039,2019-07-20T17:56:25.035Z,"12km NE of Ridgecrest, CA",earthquake,0.25,1.19,0.157,15,automatic,ci,ci
2019-07-20T17:50:44.250Z,36.1315,-117.8693333,2.31,1.76,ml,28,96,0.01817,0.18,ci,ci38612023,2019-07-20T18:01:34.110Z,"12km NE of Coso Junction, CA",earthquake,0.32,0.37,0.231,26,automatic,ci,ci
2019-07-20T17:46:10.710Z,35.9191667,-117.71,1.72,1.22,ml,19,45,0.08943,0.22,ci,ci38612015,2019-07-20T17:49:44.652Z,"18km E of Little Lake, CA",earthquake,0.32,0.47,0.17,17,automatic,ci,ci
2019-07-20T17:45:48.160Z,35.5235,-120.255,11.27,2.18,md,60,83,0.109,0.08,nc,nc73229986,2019-07-24T02:52:04.551Z,"18km SE of Shandon, CA",earthquake,0.17,0.72,0.198,43,reviewed,nc,nc
2019-07-20T17:42:01.010Z,35.6735,-117.4486667,2.61,1.2,ml,17,87,0.022,0.2,ci,ci38611967,2019-07-20T17:45:29.565Z,"11km SSW of Searles Valley, CA",earthquake,0.3,0.48,0.097,10,automatic,ci,ci
2019-07-20T17:41:40.550Z,35.3398333,-117.9196667,7.54,1.62,ml,30,58,0.09418,0.23,ci,ci38611959,2019-07-20T17:45:28.565Z,"24km NNE of California City, CA",earthquake,0.34,1.43,0.182,27,automatic,ci,ci
2019-07-20T17:39:46.712Z,67.2484,-143.8622,2,1.2,ml,,,,0.18,ak,ak01998pdl2o,2019-07-20T17:44:32.324Z,"98km NE of Fort Yukon, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-20T17:37:31.610Z,35.7155,-117.5306667,2.28,1.93,ml,36,55,0.09837,0.13,ci,ci38611951,2019-07-20T17:48:24.000Z,"13km WSW of Searles Valley, CA",earthquake,0.17,0.32,0.145,26,automatic,ci,ci
2019-07-20T17:36:32.640Z,35.338,-117.9208333,8.66,1.1,ml,18,74,0.09341,0.15,ci,ci38611943,2019-07-20T17:40:13.526Z,"24km NNE of California City, CA",earthquake,0.29,0.95,0.101,17,automatic,ci,ci
2019-07-20T17:34:38.940Z,36.0508333,-117.6876667,9.79,1.29,ml,14,123,0.1196,0.44,ci,ci38611927,2019-07-20T17:38:20.801Z,"23km E of Coso Junction, CA",earthquake,1.35,2.81,0.242,16,automatic,ci,ci
2019-07-20T17:30:47.090Z,35.9171667,-117.6926667,2.96,1.74,ml,31,37,0.07611,0.18,ci,ci38611919,2019-07-20T17:41:18.900Z,"19km E of Little Lake, CA",earthquake,0.24,1.08,0.15,26,automatic,ci,ci
2019-07-20T17:30:04.840Z,36.5925,-115.4861,9.1,1.7,ml,19,166.41,0.279,0.236,nn,nn00696596,2019-07-22T21:14:02.641Z,"54km NW of North Las Vegas, Nevada",earthquake,,4.7,0.3,12,reviewed,nn,nn
2019-07-20T17:29:35.120Z,35.5966667,-117.5961667,4.31,1.8,ml,26,54,0.03357,0.15,ci,ci38611911,2019-07-20T17:40:16.450Z,"8km ESE of Ridgecrest, CA",earthquake,0.21,0.46,0.224,26,automatic,ci,ci
2019-07-20T17:29:01.990Z,35.6545,-117.5215,8.92,1.68,ml,31,49,0.05053,0.21,ci,ci38611903,2019-07-20T17:40:14.150Z,"14km ENE of Ridgecrest, CA",earthquake,0.26,0.64,0.181,27,automatic,ci,ci
2019-07-20T17:28:18.010Z,35.9286667,-117.6993333,6.49,1.44,ml,13,79,0.07955,0.06,ci,ci38611895,2019-07-20T17:31:57.648Z,"19km E of Little Lake, CA",earthquake,0.21,0.55,0.237,17,automatic,ci,ci
2019-07-20T17:27:41.350Z,35.7015,-117.592,7.17,1.05,ml,20,57,0.08145,0.15,ci,ci38611887,2019-07-20T17:31:26.399Z,"12km NE of Ridgecrest, CA",earthquake,0.25,0.68,0.198,12,automatic,ci,ci
2019-07-20T17:26:58.260Z,35.7366667,-117.5378333,5.38,1.07,ml,20,71,0.09263,0.18,ci,ci38611879,2019-07-20T17:30:39.183Z,"13km WSW of Searles Valley, CA",earthquake,0.35,2.28,0.157,11,automatic,ci,ci
2019-07-20T17:26:31.310Z,60.1446,-141.5156,0,1.1,ml,,,,1.27,ak,ak01998parkr,2019-07-20T17:31:09.048Z,"51km E of Cape Yakataga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-07-20T17:26:15.550Z,35.9273333,-117.7115,1.26,1.02,ml,10,139,0.09627,0.21,ci,ci38611871,2019-07-20T17:29:52.840Z,"18km E of Little Lake, CA",earthquake,0.57,0.82,0.153,10,automatic,ci,ci
2019-07-20T17:23:12.750Z,35.7033333,-117.5881667,6.83,1.12,ml,22,58,0.08259,0.16,ci,ci38611855,2019-07-20T17:26:56.440Z,"12km NE of Ridgecrest, CA",earthquake,0.24,0.78,0.184,13,automatic,ci,ci
2019-07-20T17:19:25.970Z,35.9113333,-117.693,5.68,0.95,ml,15,67,0.07799,0.15,ci,ci38611847,2019-07-20T17:23:09.426Z,"19km E of Little Lake, CA",earthquake,0.31,1.08,0.159,9,automatic,ci,ci
2019-07-20T17:18:35.610Z,35.8715,-117.7101667,2.49,1.01,ml,13,60,0.07695,0.21,ci,ci38611839,2019-07-20T17:22:17.174Z,"19km ESE of Little Lake, CA",earthquake,0.33,0.48,0.166,12,automatic,ci,ci
2019-07-20T17:17:14.850Z,35.7696667,-117.5705,6.86,1.61,ml,21,70,0.05095,0.19,ci,ci38611831,2019-07-20T17:21:03.415Z,"15km W of Searles Valley, CA",earthquake,0.27,0.7,0.126,23,automatic,ci,ci
2019-07-20T17:17:00.440Z,35.8718333,-117.7165,4.05,1.51,ml,22,54,0.07438,0.19,ci,ci38611823,2019-07-20T17:20:44.626Z,"19km ESE of Little Lake, CA",earthquake,0.26,0.66,0.225,20,automatic,ci,ci
2019-07-20T17:15:35.520Z,34.024,-116.6743333,8.21,1.29,ml,44,54,0.02626,0.18,ci,ci38611807,2019-07-20T17:19:15.323Z,"9km WSW of Morongo Valley, CA",earthquake,0.22,0.57,0.198,27,automatic,ci,ci
2019-07-20T17:11:30.791Z,61.414,-151.2417,55.9,2.4,ml,,,,0.66,ak,ak01998p7jqa,2019-07-23T14:08:48.040Z,"69km W of Big Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-07-20T17:11:26.870Z,35.9548333,-117.7021667,2.8,1.77,ml,26,85,0.08373,0.16,ci,ci38611791,2019-07-20T17:21:59.490Z,"18km E of Little Lake, CA",earthquake,0.23,0.72,0.201,26,automatic,ci,ci
2019-07-20T17:09:34.510Z,35.3396667,-117.9198333,8.13,2.11,ml,39,39,0.09414,0.18,ci,ci38611783,2019-07-20T17:20:56.730Z,"24km NNE of California City, CA",earthquake,0.22,0.97,0.173,27,automatic,ci,ci
2019-07-20T17:03:00.120Z,35.5924988,-117.4329987,7.47,1.26,ml,23,90,0.02454,0.16,ci,ci38611759,2019-07-20T17:06:41.246Z,"20km S of Searles Valley, CA",earthquake,0.39,0.78,0.337,6,automatic,ci,ci
2019-07-20T16:59:31.850Z,35.705,-117.5245,4.32,1.19,ml,23,68,0.0904,0.31,ci,ci38611743,2019-07-20T17:03:17.067Z,"13km WSW of Searles Valley, CA",earthquake,0.41,1.24,0.082,14,automatic,ci,ci
2019-07-20T16:58:21.760Z,35.866,-117.7048333,6.17,1.25,ml,24,51,0.07527,0.22,ci,ci38611735,2019-07-20T17:02:00.656Z,"20km ESE of Little Lake, CA",earthquake,0.31,0.9,0.169,16,automatic,ci,ci
2019-07-20T16:55:52.930Z,35.6686668,-117.4848328,2.85,1.55,ml,25,85,0.08404,0.2,ci,ci38611719,2019-07-20T16:59:45.198Z,"13km SSW of Searles Valley, CA",earthquake,0.39,0.92,0.115,6,automatic,ci,ci
2019-07-20T16:52:15.090Z,36.2191667,-117.8836667,2.74,1.49,ml,15,102,0.104,0.14,ci,ci38611695,2019-07-20T16:55:54.172Z,"13km ESE of Olancha, CA",earthquake,0.34,1.88,0.229,22,automatic,ci,ci
2019-07-20T16:47:57.650Z,35.3396667,-117.919,4.53,1.24,ml,22,58,0.0937,0.28,ci,ci38611687,2019-07-20T16:51:41.143Z,"24km NNE of California City, CA",earthquake,0.46,1.73,0.155,22,automatic,ci,ci
2019-07-20T16:46:10.819Z,61.473,-147.8834,17,1.5,ml,,,,0.85,ak,ak01998otkow,2019-07-20T16:53:47.914Z,"58km ESE of Lazy Mountain, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-07-20T16:45:00.270Z,36.0676667,-117.8425,1.5,1.12,ml,13,127,0.05081,0.16,ci,ci38611679,2019-07-20T16:48:46.125Z,"10km ENE of Coso Junction, CA",earthquake,0.47,0.39,0.215,12,automatic,ci,ci
2019-07-20T16:39:40.950Z,39.7476667,-122.8586667,0.38,1.38,md,10,156,0.1438,0.05,nc,nc73229946,2019-07-22T18:12:03.457Z,"16km NW of Alder Springs, CA",earthquake,0.45,1.2,0.055,10,reviewed,nc,nc
2019-07-20T16:38:43.120Z,35.3411674,-117.9153366,6.84,1.85,ml,41,36,0.093,0.21,ci,ci38611647,2019-07-20T16:49:42.110Z,"25km NNE of California City, CA",earthquake,0.27,1.13,0.206,24,automatic,ci,ci
2019-07-20T16:30:08.210Z,36.0978317,-117.8564987,4.12,1.25,ml,21,84,0.01975,0.14,ci,ci38611607,2019-07-20T16:34:06.034Z,"10km NE of Coso Junction, CA",earthquake,0.3,0.41,0.203,2,automatic,ci,ci
2019-07-20T16:27:55.450Z,35.6063333,-117.4666667,2.12,1.53,ml,24,66,0.02012,0.2,ci,ci38611591,2019-07-20T16:38:35.560Z,"19km SSW of Searles Valley, CA",earthquake,0.26,0.31,0.16,22,automatic,ci,ci
2019-07-20T16:27:09.400Z,35.6743333,-117.5693333,0.38,1.26,ml,19,63,0.05218,0.34,ci,ci38611575,2019-07-20T16:31:11.014Z,"11km ENE of Ridgecrest, CA",earthquake,0.48,31.61,0.154,18,automatic,ci,ci
2019-07-20T16:26:06.330Z,38.7859993,-122.7774963,1.91,1.3,md,22,80,,0.04,nc,nc73229926,2019-07-20T16:45:04.380Z,"2km WNW of The Geysers, CA",earthquake,0.23,0.46,0.18,8,automatic,nc,nc
2019-07-20T16:25:21.410Z,35.8973333,-117.6855,4.53,1.08,ml,18,44,0.07806,0.22,ci,ci38611567,2019-07-20T16:29:06.002Z,"20km ESE of Little Lake, CA",earthquake,0.34,0.77,0.209,16,automatic,ci,ci
2019-07-20T16:22:51.670Z,35.8685,-117.7235,8.9,1.25,ml,17,64,0.06861,0.17,ci,ci38611559,2019-07-20T16:26:31.461Z,"18km ESE of Little Lake, CA",earthquake,0.3,0.86,0.196,18,automatic,ci,ci
2019-07-20T16:22:23.090Z,19.4126663,-155.2851715,-0.06,1.82,md,15,64,0.005072,0.07,hv,hv71053127,2019-07-20T16:25:16.990Z,"5km WSW of Volcano, Hawaii",earthquake,0.15,0.27,0.09,12,automatic,hv,hv
2019-07-20T16:20:24.920Z,35.7495,-117.5426667,4.43,1.05,ml,20,70,0.07973,0.18,ci,ci38611551,2019-07-20T16:23:57.662Z,"13km W of Searles Valley, CA",earthquake,0.27,0.83,0.204,11,automatic,ci,ci
2019-07-20T16:15:07.693Z,39.4005,-119.7009,6.3,1.2,ml,17,91.77,0.051,0.1534,nn,nn00696593,2019-07-21T02:07:20.715Z,"11km NNW of Virginia City, Nevada",earthquake,,1.4,0.28,11,reviewed,nn,nn
2019-07-20T16:13:32.899Z,61.4205,-154.0817,2.7,1.2,ml,,,,0.64,ak,ak01998omjs9,2019-07-20T16:16:27.570Z,"126km NW of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-07-20T16:12:56.910Z,36.1665,-117.8865,4.36,1.19,ml,14,150,0.05513,0.12,ci,ci38611519,2019-07-20T16:16:37.829Z,"15km NNE of Coso Junction, CA",earthquake,0.33,0.41,0.233,16,automatic,ci,ci
2019-07-20T16:10:10.660Z,35.332,-117.9336667,-0.03,1.13,ml,18,77,0.09652,0.35,ci,ci38611503,2019-07-20T16:14:04.618Z,"23km NNE of California City, CA",earthquake,0.71,31.61,0.175,20,automatic,ci,ci
2019-07-20T16:09:14.990Z,35.3356667,-117.9141667,9.54,1.11,ml,15,85,0.08811,0.18,ci,ci38611495,2019-07-20T16:13:06.182Z,"24km NNE of California City, CA",earthquake,0.39,1.04,0.192,20,automatic,ci,ci
2019-07-20T16:07:29.215Z,39.4021,-119.6892,5.3,1,ml,12,153.8,0.06,0.1603,nn,nn00696663,2019-07-21T02:07:23.609Z,"10km NNW of Virginia City, Nevada",earthquake,,2.3,0.93,5,reviewed,nn,nn
2019-07-20T16:05:27.910Z,35.338,-117.9188333,8.96,1.8,ml,35,66,0.2016,0.2,ci,ci38611479,2019-07-20T16:09:16.126Z,"24km NNE of California City, CA",earthquake,0.31,1.2,0.191,26,automatic,ci,ci
2019-07-20T16:04:39.130Z,35.8395004,-117.6575012,5.41,1,ml,8,92,0.05421,0.08,ci,ci38611471,2019-07-20T16:08:15.283Z,"24km WNW of Searles Valley, CA",earthquake,0.8,2.43,0.07,2,automatic,ci,ci
2019-07-20T16:00:44.480Z,35.9621667,-117.3028333,3.25,1.05,ml,20,78,0.07281,0.18,ci,ci38611455,2019-07-20T16:04:28.259Z,"23km NNE of Trona, CA",earthquake,0.37,0.93,0.06,9,automatic,ci,ci
2019-07-20T15:59:26.890Z,38.7993317,-122.7789993,0.06,1.01,md,21,61,0.009291,0.07,nc,nc73229916,2019-07-20T16:34:04.308Z,"3km NW of The Geysers, CA",earthquake,0.2,0.42,0.13,5,automatic,nc,nc
2019-07-20T15:59:10.520Z,38.7949982,-122.7748337,2.88,1.07,md,15,81,,0.04,nc,nc73229911,2019-07-20T16:10:04.178Z,"2km NW of The Geysers, CA",earthquake,0.3,0.76,0.05,4,automatic,nc,nc
2019-07-20T15:58:43.740Z,38.7915001,-122.7621689,1.16,1.02,md,11,97,0.02019,0.01,nc,nc73229906,2019-07-20T16:24:03.208Z,"2km NNW of The Geysers, CA",earthquake,0.38,0.82,,1,automatic,nc,nc
2019-07-20T15:58:23.890Z,38.7926674,-122.7728348,2.16,2.25,md,36,73,,0.04,nc,nc73229901,2019-07-21T00:00:57.199Z,"2km NW of The Geysers, CA",earthquake,0.19,0.32,0.15,10,automatic,nc,nc
2019-07-20T15:57:53.260Z,38.7908333,-122.7705,3.21,3.19,ml,87,44,0.01381,0.07,nc,nc73229896,2019-07-23T16:04:56.218Z,"2km NW of The Geysers, CA",earthquake,0.11,0.17,0.165,11,reviewed,nc,nc
2019-07-20T15:57:39.230Z,35.6105,-117.439,5.48,0.96,ml,17,75,0.03051,0.15,ci,ci38611447,2019-07-20T16:01:23.460Z,"18km S of Searles Valley, CA",earthquake,0.24,0.55,0.199,11,automatic,ci,ci
2019-07-20T15:44:09.440Z,35.535,-117.355,8.85,1.47,ml,21,103,0.01269,0.17,ci,ci38611407,2019-07-20T15:47:58.158Z,"26km S of Trona, CA",earthquake,0.35,0.54,0.111,19,automatic,ci,ci
2019-07-20T15:41:49.190Z,35.5315,-117.3655,9.03,2.36,ml,33,69,0.006583,0.15,ci,ci38611391,2019-07-20T15:52:43.020Z,"26km S of Trona, CA",earthquake,0.23,0.43,0.148,25,automatic,ci,ci
2019-07-20T15:35:35.600Z,36.0796667,-117.8228333,2.99,2.85,ml,29,54,0.04587,0.15,ci,ci38611367,2019-07-20T17:37:33.462Z,"12km ENE of Coso Junction, CA",earthquake,0.26,0.64,0.214,25,automatic,ci,ci
2019-07-20T15:31:55.587Z,61.4822,-149.798,33.3,1.2,ml,,,,0.86,ak,ak01998o50tq,2019-07-20T15:35:09.239Z,"9km ESE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-07-20T15:31:30.880Z,35.6833333,-117.5396667,3.03,1.51,ml,22,56,0.06569,0.17,ci,ci38611359,2019-07-20T15:35:25.081Z,"14km ENE of Ridgecrest, CA",earthquake,0.24,0.38,0.109,22,automatic,ci,ci
2019-07-20T15:29:38.850Z,38.8095016,-122.7916641,2.81,2,md,35,53,,0.03,nc,nc73229866,2019-07-20T15:34:02.985Z,"5km NW of The Geysers, CA",earthquake,0.19,0.35,0.17,13,automatic,nc,nc
2019-07-20T15:27:50.800Z,36.0763333,-117.6796667,1.32,1.08,ml,7,206,0.1477,0.16,ci,ci38611343,2019-07-20T15:31:36.095Z,"24km E of Coso Junction, CA",earthquake,1.15,1.12,0.18,12,automatic,ci,ci
2019-07-20T15:25:30.236Z,68.4983,-145.9337,1.9,1.6,ml,,,,0.52,ak,ak01998o3okf,2019-07-20T15:28:27.347Z,"44km NNW of Arctic Village, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-07-20T15:22:41.850Z,35.7778333,-117.5876667,6.98,1.18,ml,19,78,0.03866,0.15,ci,ci38611335,2019-07-22T15:02:05.536Z,"17km W of Searles Valley, CA",earthquake,0.27,0.6,0.129,13,reviewed,ci,ci
2019-07-20T15:21:09.130Z,35.9225,-117.7095,2.47,1.37,ml,21,46,0.08848,0.16,ci,ci38611327,2019-07-20T15:24:45.943Z,"18km E of Little Lake, CA",earthquake,0.23,0.41,0.119,18,automatic,ci,ci
2019-07-20T15:18:34.680Z,33.4558333,-116.5721667,10.59,1.82,ml,68,34,0.04618,0.2,ci,ci38611303,2019-07-20T15:29:28.490Z,"14km SE of Anza, CA",earthquake,0.19,0.3,0.195,25,automatic,ci,ci
